report,report_short,cohort,level,aggregation,feature_set,model,split,auc_macro_ovr,early_vs_advanced_auc,t1_t2_auc,t2_t3_auc,t3_t4_auc
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_top64_plus_clinical_anatomic,random_forest,val,0.7938819550834982,0.8905594405594405,0.645,0.8130718954248366,0.7203107658157601
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,mean,dino_top64_plus_clinical_anatomic,random_forest,val,0.7938819550834982,0.8905594405594405,0.645,0.8130718954248366,0.7203107658157601
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,mean,dino_top64_plus_clinical_anatomic,random_forest,val,0.7938819550834982,0.8905594405594405,0.645,0.8130718954248366,0.7203107658157601
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_top128_plus_clinical_anatomic,random_forest,val,0.7938269736352013,0.8858391608391609,0.645,0.8065359477124183,0.7351091379948207
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top128_plus_clinical_anatomic,random_forest,val,0.7938269736352013,0.8858391608391609,0.645,0.8065359477124183,0.7351091379948207
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top128_plus_clinical_anatomic,random_forest,val,0.7938269736352013,0.8858391608391609,0.645,0.8065359477124183,0.7351091379948207
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7938018349022625,0.875759534583064,0.7589852008456659,0.7901936026936026,0.7540708812260536
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_rich_scalar_plus_clinical_anatomic,random_forest,val,0.7933437650768018,0.8853146853146854,0.6483333333333333,0.8104575163398693,0.7351091379948206
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_rich_scalar_plus_clinical_anatomic,random_forest,val,0.7933437650768018,0.8853146853146854,0.6483333333333333,0.8104575163398693,0.7351091379948206
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_rich_scalar_plus_clinical_anatomic,random_forest,val,0.7933437650768018,0.8853146853146854,0.6483333333333333,0.8104575163398693,0.7351091379948206
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_top64_plus_clinical_anatomic,random_forest,val,0.7932951727161865,0.8874125874125874,0.6416666666666667,0.7986928104575164,0.7295597484276729
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top64_plus_clinical_anatomic,random_forest,val,0.7932951727161865,0.8874125874125874,0.6416666666666667,0.7986928104575164,0.7295597484276729
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top64_plus_clinical_anatomic,random_forest,val,0.7932951727161865,0.8874125874125874,0.6416666666666667,0.7986928104575164,0.7295597484276729
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,frame,none,clinical_anatomic,extra_trees,test_prospective_full,0.7931025810755361,0.9004277508067644,0.7845184990816059,0.8115435435435435,0.7446973180076628
dinov3_rich_scalar_trainset_eval_topk,Rich scalar · Prospective,Validation,patient,—,dino_rich_top16_plus_clinical_anatomic,logreg,val,0.7930784292904429,0.8956293706293705,0.7616666666666667,0.8183006535947712,0.6944136145024048
dinov3_self_discovery_scalar_trainset_eval,self discovery scalar trains,Validation,patient,—,dino_rich_top16_plus_clinical_anatomic,logreg,val,0.7930784292904429,0.8956293706293705,0.7616666666666667,0.8183006535947712,0.6944136145024048
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_top64_plus_clinical_anatomic,random_forest,val,0.793052931455667,0.8854895104895105,0.6516666666666666,0.8013071895424837,0.7284498705142435
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top64_plus_clinical_anatomic,random_forest,val,0.793052931455667,0.8854895104895105,0.6516666666666666,0.8013071895424837,0.7284498705142435
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top64_plus_clinical_anatomic,random_forest,val,0.793052931455667,0.8854895104895105,0.6516666666666666,0.8013071895424837,0.7284498705142435
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,clinical_anatomic,random_forest,test_prospective_full,0.7926636775249399,0.8840993887433517,0.7301587301587302,0.7589388696655133,0.8203837684806543
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,clinical_anatomic,random_forest,test_prospective_full,0.7926636775249399,0.8840993887433517,0.7301587301587302,0.7589388696655133,0.8203837684806543
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_rich_scalar_plus_clinical_anatomic,logreg,test_prospective_full,0.7926325774615802,0.898432449903038,0.7244538407329105,0.7729377104377104,0.7461685823754789
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_top128_plus_clinical_anatomic,logreg,test_prospective_full,0.7926155361998476,0.8983839689722043,0.7244538407329104,0.772516835016835,0.7461087164750957
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,hybrid,dino_top16_plus_clinical_anatomic,extra_trees,test_prospective_full,0.7923485327511948,0.8770523594053006,0.7681465821000705,0.789983164983165,0.7532926245210729
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_top32_plus_clinical_anatomic,random_forest,val,0.791137440334044,0.891083916083916,0.6483333333333333,0.7934640522875818,0.7232704402515724
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top32_plus_clinical_anatomic,random_forest,val,0.791137440334044,0.891083916083916,0.6483333333333333,0.7934640522875818,0.7232704402515724
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top32_plus_clinical_anatomic,random_forest,val,0.791137440334044,0.891083916083916,0.6483333333333333,0.7934640522875818,0.7232704402515724
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top32_plus_clinical_anatomic,random_forest,test_prospective_full,0.7908273978237077,0.8820155592601413,0.7318394024276378,0.7759515570934257,0.7876690783265178
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top32_plus_clinical_anatomic,random_forest,test_prospective_full,0.7908273978237077,0.8820155592601413,0.7318394024276378,0.7759515570934257,0.7876690783265178
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_top128_plus_clinical_anatomic,random_forest,val,0.7905270028650149,0.8844405594405594,0.6533333333333333,0.8130718954248366,0.727339992600814
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top128_plus_clinical_anatomic,random_forest,val,0.7905270028650149,0.8844405594405594,0.6533333333333333,0.8130718954248366,0.727339992600814
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top128_plus_clinical_anatomic,random_forest,val,0.7905270028650149,0.8844405594405594,0.6533333333333333,0.8130718954248366,0.727339992600814
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,max,dino_top16_plus_clinical_anatomic,random_forest,test_prospective_full,0.7905110119231374,0.8837620068270223,0.7170868347338937,0.7817185697808535,0.7904608367411136
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,max,dino_top16_plus_clinical_anatomic,random_forest,test_prospective_full,0.7905110119231374,0.8837620068270223,0.7170868347338937,0.7817185697808535,0.7904608367411136
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,hybrid,dino_top64_plus_clinical_anatomic,logreg,test_prospective_full,0.7905081008150533,0.8968487394957984,0.718816067653277,0.7781986531986531,0.7442528735632183
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Validation,patient,—,,,val,0.7905038019255538,0.8840909090909091,0.6983333333333333,0.8130718954248366,0.6973732889382168
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Validation,patient,calibrated α=0.25,clinical_anatomic+dino_expert,extra_trees+extra_trees,val,0.7905038019255538,0.8840909090909091,0.6983333333333333,0.8130718954248366,0.6973732889382168
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,random_forest,test_prospective_full,0.7904889124419419,0.8854489164086687,0.7282913165266106,0.780565167243368,0.7849166404529726
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,random_forest,test_prospective_full,0.7904889124419419,0.8854489164086687,0.7282913165266106,0.780565167243368,0.7849166404529726
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,mean,dino_top64_plus_clinical_anatomic,logreg,test_prospective_full,0.790462721615321,0.894311570782159,0.7233967582804791,0.7695707070707071,0.7464679118773947
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Validation,patient,—,,,val,0.7902813981492284,0.8825174825174825,0.6849999999999999,0.8209150326797386,0.6995930447650759
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_top128_plus_clinical_anatomic,logreg,test_prospective_full,0.7901841464354048,0.8930995475113123,0.7269203664552502,0.7937710437710438,0.7410799808429118
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_rich_scalar_plus_clinical_anatomic,logreg,test_prospective_full,0.7901472655916869,0.8930833872010343,0.726215644820296,0.7937710437710438,0.7407806513409961
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_top16_plus_clinical_anatomic,random_forest,val,0.7900306811938018,0.8898601398601399,0.63,0.7986928104575164,0.7236403995560489
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top16_plus_clinical_anatomic,random_forest,val,0.7900306811938018,0.8898601398601399,0.63,0.7986928104575164,0.7236403995560489
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top3_advanced,dino_top16_plus_clinical_anatomic,random_forest,val,0.7900306811938018,0.8898601398601399,0.63,0.7986928104575164,0.7236403995560489
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top2_advanced,dino_top16_plus_clinical_anatomic,random_forest,val,0.7899954725966966,0.8921328671328671,0.6083333333333334,0.784313725490196,0.7314095449500555
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top2_advanced,dino_top16_plus_clinical_anatomic,random_forest,val,0.7899954725966966,0.8921328671328671,0.6083333333333334,0.784313725490196,0.7314095449500555
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,top2_advanced,dino_top16_plus_clinical_anatomic,random_forest,val,0.7899954725966966,0.8921328671328671,0.6083333333333334,0.784313725490196,0.7314095449500555
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Validation,patient,—,,,val,0.7898955956800926,0.8837412587412586,0.6966666666666665,0.8117647058823529,0.6970033296337402
dinov3_t2t3_expert_calibrated_eval,t2t3 expert calibrated eval,Validation,patient,calibrated α=0.25,clinical_anatomic+dino_expert,extra_trees+extra_trees,val,0.7898955956800926,0.8837412587412586,0.6966666666666665,0.8117647058823529,0.6970033296337402
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Validation,patient,—,,,val,0.7898955956800926,0.8837412587412586,0.6966666666666665,0.8117647058823529,0.6970033296337402
dinov3_t2t3_expert_calibrated_eval_final_trainval,T2/T3 expert (final),Validation,patient,calibrated α=0.25,clinical_anatomic+dino_expert,extra_trees+extra_trees,val,0.7898955956800926,0.8837412587412586,0.6966666666666665,0.8117647058823529,0.6970033296337402
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,hybrid,dino_top32_plus_clinical_anatomic,random_forest,val,0.7898345075672504,0.8914335664335664,0.6416666666666666,0.8013071895424837,0.7162412134665187
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,random_forest,val,0.7898345075672504,0.8914335664335664,0.6416666666666666,0.8013071895424837,0.7162412134665187
dinov3_framelevel_scalar_train_eval_rerun_20260516_check,Frame · Prospective (rerun),Prospective full,patient,hybrid,dino_top32_plus_clinical_anatomic,random_forest,val,0.7898345075672504,0.8914335664335664,0.6416666666666666,0.8013071895424837,0.7162412134665187
dinov3_t2t3_expert_calibrated_continue_20260518_152542_topk24_128,T2/T3 expert,Validation,patient,—,,,val,0.7896777307563453,0.881993006993007,0.6916666666666667,0.8091503267973856,0.6958934517203108
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,max,dino_top32_plus_clinical_anatomic,logreg,test_prospective_full,0.7894645819827031,0.8909663865546218,0.7600422832980973,0.7706228956228957,0.7319803639846744
dinov3_framelevel_scalar_external_eval,Frame+agg · External,External,patient,top3_advanced,dino_top32_plus_clinical_anatomic,random_forest,val,0.7891383696227328,0.888986013986014,0.6466666666666666,0.7960784313725491,0.7173510913799482
dinov3_framelevel_scalar_train_eval,Frame+agg · Prospective,Prospective full,patient,top3_advanced,dino_top32_plus_clinical_anatomic,random_forest,val,0.7891383696227328,0.888986013986014,0.6466666666666666,0.7960784313725491,0.7173510913799482
